Time: 969.7533316612244
         906194041 function calls (896892143 primitive calls) in 1000.890 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       28    0.000    0.000    0.000    0.000 __init__.py:716(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:722(addFilter)
        6    0.000    0.000    0.002    0.000 __init__.py:727(_flex_comp_method_FRAME)
        1    0.000    0.000    0.000    0.000 __init__.py:729(removeFilter)
       13    0.000    0.000    0.000    0.000 __init__.py:73(CFUNCTYPE)
        6    0.000    0.000    0.000    0.000 __init__.py:762(_comp_method_FRAME)
        4    0.000    0.000    0.000    0.000 __init__.py:783(_addHandlerRef)
        1    0.000    0.000    0.000    0.000 __init__.py:793(Handler)
        4    0.000    0.000    0.000    0.000 __init__.py:802(__init__)
        3    0.000    0.000    0.000    0.000 __init__.py:81(cached_property)
        2    0.000    0.000    0.000    0.000 __init__.py:831(createLock)
        1    0.000    0.000    0.000    0.000 __init__.py:87(is_platform_32bit)
        3    0.000    0.000    0.019    0.006 __init__.py:9(<module>)
        1    0.000    0.000    0.009    0.009 __init__.py:97(<module>)
        5    0.000    0.000    0.000    0.000 __init__.py:98(get_op_result_name)
        1    0.000    0.000    0.000    0.000 __init__.py:982(StreamHandler)
       11    0.000    0.000    0.000    0.000 __init__.py:99(CFunctionType)
        3    0.000    0.000    0.000    0.000 __init__.py:99(_import_lzma)
        1    0.000    0.000    0.007    0.007 _add_newdocs.py:10(<module>)
        1    0.000    0.000    0.000    0.000 _add_newdocs.py:6702(numeric_type_aliases)
       16    0.000    0.000    0.000    0.000 _add_newdocs.py:6703(type_aliases_gen)
       19    0.000    0.000    0.000    0.000 _add_newdocs.py:6738(add_newdoc_for_scalar_type)
       27    0.000    0.000    0.000    0.000 _add_newdocs.py:6743(<genexpr>)
       34    0.000    0.000    0.000    0.000 _add_newdocs.py:6744(<genexpr>)
3936985/3936967    1.125    0.000    3.061    0.000 _asarray.py:16(asarray)
       16    0.000    0.000    0.022    0.001 _asarray.py:223(require)
       16    0.000    0.000    0.000    0.000 _asarray.py:300(<setcomp>)
        1    0.000    0.000    0.000    0.000 _asarray.py:5(<module>)
   615017    0.255    0.000    0.910    0.000 _asarray.py:88(asanyarray)
        1    0.000    0.000    0.036    0.036 _base.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _base.py:338(_BaseExcelReader)
        1    0.000    0.000    0.000    0.000 _base.py:530(ExcelWriter)
        1    0.000    0.000    0.010    0.010 _base.py:781(ExcelFile)
        1    0.000    0.000    0.013    0.013 _cf1x8.py:7(<module>)
        1    0.000    0.000    0.000    0.000 _cmp.py:1(<module>)
        8    0.000    0.000    0.000    0.000 _collections_abc.py:252(__subclasshook__)
        3    0.000    0.000    0.000    0.000 _collections_abc.py:302(__subclasshook__)
        3    0.000    0.000    0.000    0.000 _collections_abc.py:349(__subclasshook__)
        1    0.000    0.000    0.000    0.000 _collections_abc.py:367(__subclasshook__)
       68    0.000    0.000    0.000    0.000 _collections_abc.py:392(__subclasshook__)
       14    0.000    0.000    0.000    0.000 _collections_abc.py:657(get)
       17    0.000    0.000    0.000    0.000 _collections_abc.py:664(__contains__)
       13    0.000    0.000    0.000    0.000 _collections_abc.py:72(_check_methods)
        1    0.000    0.000    0.000    0.000 _common.py:1(<module>)
        6    0.000    0.000    0.000    0.000 _common.py:13(tzname_in_python2)
        3    0.000    0.000    0.000    0.000 _common.py:132(_validate_fromutc_inputs)
        1    0.000    0.000    0.000    0.000 _common.py:149(_tzinfo)
        1    0.000    0.000    0.000    0.000 _common.py:267(tzrangebase)
        1    0.000    0.000    0.000    0.000 _common.py:3(<module>)
        1    0.000    0.000    0.000    0.000 _common.py:6(weekday)
        7    0.000    0.000    0.000    0.000 _common.py:9(__init__)
        2    0.000    0.000    0.127    0.064 _compat.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _compat.py:102(_FixupStream)
       32    0.000    0.000    0.000    0.000 _compat.py:131(iteritems)
        1    0.000    0.000    0.000    0.000 _compat.py:136(metadata_proxy)
        1    0.000    0.000    0.000    0.000 _compat.py:140(make_set_closure_cell)
       34    0.000    0.000    0.000    0.000 _compat.py:153(ignore_shapely2_warnings)
        1    0.000    0.000    0.000    0.000 _compat.py:156(set_first_cellvar_to)
        1    0.000    0.000    0.011    0.011 _compat.py:2(<module>)
        1    0.000    0.000    0.000    0.000 _compat.py:209(set_closure_cell)
        1    0.000    0.000    0.000    0.000 _compat.py:220(make_func_with_cell)
       44    0.000    0.000    0.000    0.000 _compat.py:282(<lambda>)
        1    0.000    0.000    0.000    0.000 _compat.py:595(_AtomicFile)
        1    0.000    0.000    0.000    0.000 _compat.py:60(_NonClosingTextIOWrapper)
        1    0.000    0.000    0.000    0.000 _compat.py:60(set_use_pygeos)
        3    0.000    0.000    0.000    0.000 _compat.py:749(_make_cached_stream_func)
       43    0.000    0.000    0.000    0.000 _compat_pickle.py:165(<genexpr>)
       86    0.000    0.000    0.000    0.000 _compat_pickle.py:167(<genexpr>)
        1    0.000    0.000    0.000    0.000 _compat_pickle.py:9(<module>)
        1    0.000    0.000    0.000    0.000 _compression.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _compression.py:33(DecompressReader)
        1    0.000    0.000    0.000    0.000 _compression.py:9(BaseStream)
        1    0.000    0.000    0.000    0.000 _config.py:1(<module>)
        1    0.000    0.000    0.129    0.129 _config.py:111(_default_use_pygeos)
        1    0.000    0.000    0.000    0.000 _config.py:15(Options)
        1    0.000    0.000    0.000    0.000 _config.py:18(__init__)
        1    0.000    0.000    0.129    0.129 _config.py:7(<module>)
        1    0.000    0.000    0.001    0.001 _core.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _core.py:541(PlotAccessor)
        1    0.000    0.000    0.000    0.000 _datasource.py:144(_FileOpeners)
        1    0.000    0.000    0.000    0.000 _datasource.py:169(__init__)
        1    0.000    0.000    0.000    0.000 _datasource.py:272(DataSource)
        1    0.000    0.000    0.023    0.023 _datasource.py:36(<module>)
        1    0.000    0.000    0.000    0.000 _datasource.py:626(Repository)
        1    0.000    0.000    0.006    0.006 _decorators.py:1(<module>)
        7    0.000    0.000    0.000    0.000 _decorators.py:172(_deprecate_kwarg)
        3    0.000    0.000    0.000    0.000 _decorators.py:221(rewrite_axis_style_signature)
        3    0.000    0.000    0.000    0.000 _decorators.py:224(decorate)
        1    0.000    0.000    0.001    0.001 _decorators.py:24(deprecate)
        1    0.000    0.000    0.000    0.000 _decorators.py:254(Substitution)
      161    0.000    0.000    0.000    0.000 _decorators.py:283(__init__)
      161    0.001    0.000    0.001    0.000 _decorators.py:289(__call__)
        1    0.000    0.000    0.000    0.000 _decorators.py:301(Appender)
      431    0.000    0.000    0.001    0.000 _decorators.py:323(__init__)
      431    0.002    0.000    0.067    0.000 _decorators.py:330(__call__)
        3    0.000    0.000    0.000    0.000 _decorators.py:338(indent)
        7    0.000    0.000    0.000    0.000 _decorators.py:99(deprecate_kwarg)
        1    0.000    0.000    0.000    0.000 _distributor_init.py:10(<module>)
  4907853    4.282    0.000   16.233    0.000 _dtype.py:319(_name_includes_bit_suffix)
  4907853   11.036    0.000   32.492    0.000 _dtype.py:333(_name_get)
  4907869    1.502    0.000    1.502    0.000 _dtype.py:36(_kind_name)
       19    0.000    0.000    0.000    0.000 _dtype.py:46(__str__)
        1    0.000    0.000    0.000    0.000 _dtype.py:5(<module>)
        1    0.000    0.000    0.019    0.019 _dtype_ctypes.py:24(<module>)
       13    0.000    0.000    0.000    0.000 _dtype_ctypes.py:69(_from_ctypes_scalar)
       13    0.000    0.000    0.000    0.000 _dtype_ctypes.py:97(dtype_from_ctypes_type)
        1    0.000    0.000    0.000    0.000 _encoded_words.py:6(<module>)
        1    0.000    0.000    0.000    0.000 _encoded_words.py:73(_QByteMap)
        1    0.000    0.000    0.000    0.000 _endian.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _endian.py:23(_swapped_meta)
        1    0.000    0.000    0.000    0.000 _endian.py:46(BigEndianStructure)
        1    0.000    0.000    0.000    0.000 _exceptions.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _exceptions.py:101(_UFuncOutputCastingError)
        1    0.000    0.000    0.000    0.000 _exceptions.py:120(TooHardError)
        1    0.000    0.000    0.000    0.000 _exceptions.py:125(AxisError)
        1    0.000    0.000    0.000    0.000 _exceptions.py:143(_ArrayMemoryError)
        6    0.000    0.000    0.000    0.000 _exceptions.py:17(_display_as_base)
        1    0.000    0.000    0.000    0.000 _exceptions.py:34(UFuncTypeError)
        1    0.000    0.000    0.000    0.000 _exceptions.py:40(_UFuncBinaryResolutionError)
        1    0.000    0.000    0.000    0.000 _exceptions.py:56(_UFuncNoLoopError)
        1    0.000    0.000    0.000    0.000 _exceptions.py:7(<module>)
        1    0.000    0.000    0.000    0.000 _exceptions.py:74(_UFuncCastingError)
        1    0.000    0.000    0.000    0.000 _exceptions.py:83(_UFuncInputCastingError)
        1    0.000    0.000    0.000    0.000 _factories.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _factories.py:13(__call__)
        1    0.000    0.000    0.000    0.000 _factories.py:19(_TzFactory)
        1    0.000    0.000    0.000    0.000 _factories.py:25(_TzOffsetFactory)
        1    0.000    0.000    0.000    0.000 _factories.py:26(__init__)
        1    0.000    0.000    0.000    0.000 _factories.py:55(_TzStrFactory)
        1    0.000    0.000    0.000    0.000 _factories.py:56(__init__)
        1    0.000    0.000    0.000    0.000 _factories.py:8(_TzSingleton)
        1    0.000    0.000    0.000    0.000 _factories.py:9(__init__)
        1    0.000    0.000    0.000    0.000 _funcs.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _globals.py:17(<module>)
        1    0.000    0.000    0.000    0.000 _globals.py:32(ModuleDeprecationWarning)
        1    0.000    0.000    0.000    0.000 _globals.py:46(VisibleDeprecationWarning)
        1    0.000    0.000    0.000    0.000 _globals.py:59(_NoValueType)
        1    0.000    0.000    0.000    0.000 _globals.py:67(__new__)
        9    0.000    0.000    0.000    0.000 _globals.py:77(__repr__)
       90    0.000    0.000    0.000    0.000 _inspect.py:133(strseq)
       40    0.000    0.000    0.000    0.000 _inspect.py:142(formatargspec)
       15    0.000    0.000    0.000    0.000 _inspect.py:144(<lambda>)
       16    0.000    0.000    0.000    0.000 _inspect.py:145(<lambda>)
       59    0.000    0.000    0.000    0.000 _inspect.py:146(<lambda>)
      616    0.000    0.000    0.001    0.000 _inspect.py:15(ismethod)
      616    0.000    0.000    0.000    0.000 _inspect.py:28(isfunction)
      612    0.000    0.000    0.000    0.000 _inspect.py:43(iscode)
      612    0.003    0.000    0.004    0.000 _inspect.py:67(getargs)
        1    0.000    0.000    0.000    0.000 _inspect.py:7(<module>)
      616    0.001    0.000    0.006    0.000 _inspect.py:98(getargspec)
        1    0.000    0.000    0.000    0.000 _internal.py:206(dummy_ctype)
        1    0.000    0.000    0.000    0.000 _internal.py:218(_getintp_ctype)
        1    0.000    0.000    0.000    0.000 _internal.py:241(_missing_ctypes)
        1    0.000    0.000    0.000    0.000 _internal.py:245(c_void_p)
        1    0.000    0.000    0.000    0.000 _internal.py:250(_ctypes)
        1    0.000    0.000    0.000    0.000 _internal.py:526(_Stream)
        1    0.000    0.000    0.021    0.021 _internal.py:6(<module>)
       50    0.000    0.000    0.000    0.000 _internal.py:784(_ufunc_doc_signature_formatter)
       78    0.000    0.000    0.000    0.000 _internal.py:795(<genexpr>)
       63    0.000    0.000    0.000    0.000 _internal.py:830(npy_ctypes_check)
        1    0.000    0.000    0.000    0.000 _internal.py:848(recursive)
   615008    0.284    0.000    0.284    0.000 _internal.py:873(__init__)
        1    0.000    0.000    0.000    0.000 _iotools.py:176(LineSplitter)
        1    0.000    0.000    0.000    0.000 _iotools.py:276(NameValidator)
        1    0.000    0.000    0.000    0.000 _iotools.py:3(<module>)
        1    0.000    0.000    0.000    0.000 _iotools.py:470(ConverterError)
        1    0.000    0.000    0.000    0.000 _iotools.py:478(ConverterLockError)
        1    0.000    0.000    0.000    0.000 _iotools.py:486(ConversionWarning)
        1    0.000    0.000    0.000    0.000 _iotools.py:499(StringConverter)
        1    0.000    0.000    0.006    0.006 _json.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _json.py:103(Writer)
        1    0.000    0.000    0.000    0.000 _json.py:1040(FrameParser)
        1    0.000    0.000    0.000    0.000 _json.py:171(SeriesWriter)
        1    0.000    0.000    0.000    0.000 _json.py:203(FrameWriter)
        1    0.000    0.000    0.000    0.000 _json.py:249(JSONTableWriter)
        1    0.000    0.000    0.000    0.000 _json.py:615(JsonReader)
        1    0.000    0.000    0.000    0.000 _json.py:791(Parser)
        1    0.000    0.000    0.000    0.000 _json.py:996(SeriesParser)
        1    0.000    0.000    0.006    0.006 _make.py:1(<module>)
       80    0.000    0.000    0.000    0.000 _make.py:1003(<genexpr>)
       17    0.000    0.000    0.000    0.000 _make.py:1009(add_setattr)
      132    0.000    0.000    0.000    0.000 _make.py:1045(_add_method_dunders)
       17    0.000    0.000    0.000    0.000 _make.py:1077(_determine_attrs_eq_order)
       93    0.000    0.000    0.000    0.000 _make.py:1103(_determine_attrib_eq_order)
      120    0.000    0.000    0.000    0.000 _make.py:1111(decide_callable_or_boolean)
       85    0.000    0.000    0.000    0.000 _make.py:1144(_determine_whether_to_implement)
       17    0.000    0.000    0.000    0.000 _make.py:1172(attrs)
       33    0.000    0.000    0.000    0.000 _make.py:118(attrib)
       17    0.000    0.000    0.010    0.001 _make.py:1455(wrap)
       14    0.000    0.000    0.000    0.000 _make.py:1592(_has_frozen_base_class)
